mp-1186 ZrS2
mp-1203958 KErP2O9
mp-17912 Rb3SbSe3
mp-18162 Li(CuO)2
mp-555866 K6Be4C6O19
mp-510264 KY(WO4)2
mp-707866 SrZnH6O5
mp-3267 TlSb5S8
mp-1204671 Cs3SbH2S4O
mp-30212 La5Bi3Br
mp-558078 Rb2NaFeF6
mp-867936 BaAl2O6
mp-720807 H2Ru6C18SO20
mp-11344 PrO
mp-542863 Ca7NbSi4O17F
mp-559224 Sr3Al2Cl2O5
mp-1191874 Ba2FeS3
mp-561245 Sr8Si2PtO14
mp-984635 LiErSn
mp-1063581 H3S
mp-696019 Na3P2H4O7
mp-1072922 TbSn2
mp-1201480 Dy5(CoSn3)6
mp-561487 Te4As2S(OF6)2
mp-1193708 Al2(PS3)3
mp-31318 Nd2TeO6
mp-18939 LiCo(CO)4
mp-622508 GdSi2Rh3
mp-6726 CsLiSO4
mp-1018696 EuCdPb
mp-560268 K2Mo3(AsO5)4
mp-1079037 LaSi2Ni
mp-1201339 Co3(SO6)2
mp-436 SmRh
mp-11081 CeSnAu
mp-28843 Tl2SnTe5
mp-7243 LiSnPd2
mp-556844 CIClF4
mp-1203068 Tm4NiB13
mp-1079685 LaNiPO
mp-19740 YInPt
mp-1189427 ZrC8(NCl3)2
mp-697974 SmP3H5NO10
mp-1100 YbC2
mp-1197631 La2Co14B
mp-1105603 Lu5Ge3C
mp-17913 Tb2SiSeO4
mp-1104486 Tm3Ge4
mp-27227 LiAg3O2
mp-2279 PuSn3
mp-557728 KCu4AsS4
mp-1203864 BP3(PbO4)3
mp-554304 Bi2Pd3S2
mp-24505 MgAl2P2(HO)18
mp-1192847 Ho6Zn23
mp-23615 Si2Bi14IrI12
mp-25469 AlCl3
mp-556502 K2NiP2WO10
mp-1199331 Pu2Re3Si5
mp-2229 ZnO
mp-27253 Au2O3
mp-669699 Nb5Ni
mp-1002219 TlSb
mp-1198013 Gd2USe5
mp-560786 Nd10S19
mp-1080037 Th(SiIr)2
mp-1095172 CsNdS2
mp-627405 La11(Ni2Ge3)2
mp-554076 BaLiBS3
mp-560156 SrTlVO4
mp-24436 Ca5As4(HO2)10
mp-1204914 V6SbH35C12Cl8O19
mp-1018070 Ti2InFe
mp-13125 PrCoGe3
mp-605735 Sr3In4Pb
mp-2018 AlFe3
mp-971844 Tm6GaCo2
mp-19208 La2MnCoO6
mp-555904 NaSmGeO4
mp-570298 Ba(SbAu)2
mp-12231 SnTe3O8
mp-19220 CaSi2NiO6
mp-9867 Ba2Si3Ag
mp-556529 Cs2MnBi2S5
mp-4562 La(GeRh)2
mp-1198000 Cs2CeN5O17
mp-646192 NaCrF6
mp-1180329 Na2ZrSi3O10
mp-1199794 Tm10In20Ni9
mp-569779 ScSbPd
mp-1204868 NaCaMn2P3(HO6)2
mp-549697 RbGeIO6
mp-11388 GaIr
mp-569124 MnH12C2(NCl2)2
mp-1063566 MgSc2Ru
mp-1103870 Eu(In2Ag)4
mp-706921 H2RhN2Cl5O
mp-558193 K2Cu3(AsO3)4
mp-1196550 Ca2Mg5Si8(HO12)2
mp-1194289 Ga2(Co7B2)3
mp-1025508 ErGa2Ni
mp-672294 Eu(CoSi)2
mp-945228 Eu(GaSb)2
mp-510567 Ce3CuSnS7
mp-3606 MnSiN2
mp-1181423 ErB2Ru
mp-19796 Ba2Nb5O9
mp-706688 VH8C10N3Cl4
mp-19403 Ba2CaMoO6
mp-27721 AsH3
mp-3614 KTaO3
mp-696649 KH2I3O
mp-1095630 CsPO4
mp-568769 LaCo2
mp-1079294 TmCuSb2
mp-706283 InH7N2OF4
mp-1104460 Zn(PO2)2
mp-697882 K2ZnCr4(HO4)4
mp-31066 LiUN2
mp-19007 V2PO5
mp-1007855 FeNi3
mp-5213 CdSnP2
mp-21823 Mn(PbO2)2
mp-1189235 Sc2Co3Si5
mp-1079634 Tb2SnAu2
mp-1192007 Rb2As2Se6O
mp-18344 Ta2Tl4S11
mp-12264 LiYbF4
mp-22516 Na3Co(NO2)6
mp-29474 Na2Ti3Cl8
mp-1180168 NaBrO2
mp-24389 CaPH5O6
mp-1190041 Nb5Si3P
mp-1178905 V3O8
mp-14941 Al2Pb3F12
mp-568551 Yb(CrSi)2
mp-1203087 Ga4Hg11(PCl4)4
mp-2591 Ti3O
mp-973756 Lu2Mo2C3
mp-757963 K2MgH8(CO5)2
mp-669387 Sr2P6Rh7
mp-1080496 GdInAu
mp-17899 Mn3V2O8
mp-541324 Sr2ErGaCu2O7
mp-601716 FeBiSbS4
mp-560756 Th(MoO4)2
mp-556885 Fe3B7IO13
mp-1199449 Mn9(PbO5)4
mp-1194682 Sm3P3O14
mp-4609 HfSiO4
mp-1199842 Zn4P3C3N3O13
mp-10667 SrAgP
mp-560863 ThSe2O7
mp-28836 TeCF2
mp-1103814 K5(CN2)3
mp-56 Ba
mp-22432 Ti4Cu2O
mp-684014 Sn14Sb11Pt8
mp-18783 Ca2FeMoO6
mp-1200495 Cs2Cd2(MoO4)3
mp-699229 HPb3ClO3
mp-703306 Li2H2BrN
mp-1194047 YbZn13
mp-1188172 Ti5CuSb3
mp-555458 Ba4Fe2S4I5
mp-560153 MnBiPO5
mp-22409 Hf3B2Ir5
mp-556061 CsSb2F11
mp-14380 CsNaSnF6
mp-15638 CdRhF6
mp-560549 AuSeClO3
mp-31273 La2CuS4
mp-550950 LuCoO3
mp-31005 Zn3(PO4)2
mp-560326 Ba5B3CNO9
mp-12039 Gd2Mo2C3
mp-600212 NiH14C3NCl3O2
mp-12365 KThCuS3
mp-30269 HfGa2Ni
mp-1197596 Ce33Fe13(B9C17)2
mp-559710 NaInAs2O7
mp-26981 LiMnP2O7
mp-616463 C2SN2
mp-1193928 CsAg2BiS3
mp-7273 Te8Rh3
mp-2264 ErGe
mp-1191821 Nd2Tc2O7
mp-1205128 Ho5Zr3(Ni4As3)4
mp-972032 Tl(IO3)3
mp-1203552 Tm2(Ni5B3)3
mp-640470 Pu2InPt2
mp-29384 Rb3TlCl6
mp-569246 Tl2HgGeTe4
mp-1190518 Ta3Al4O14
mp-645700 Ba14Na11Li5N6
mp-1018712 HfGa4Co
mp-1080085 PrInCu
mp-4189 Dy6FeSb2
mp-554656 Li5VP2(O4F)2
mp-21739 ScCoGe2
mp-17262 BaCu2(AsO4)2
mp-30615 Er6Zn23
mp-1192602 Nd3Sn5Au6
mp-1103113 NdIn4Ni
mp-505513 Nd(Re2Si)2
mp-13100 MoPt3
mp-1200370 MgB6H28(C2O)2
mp-1200701 Ca3Al2O12
mp-1103423 ErNiP
mp-559366 PBrNF
mp-1077156 NdGe5
mp-1671 YbSi2
mp-1101774 YSnIr
mp-974729 Nd(Al2Cu)4
mp-1192729 KHC(NO)2
mp-699557 CsKMo4(P3O13)2
mp-22355 Sr2InSbO6
mp-1194089 CaMn28
mp-1200469 Nd4(ErS2)11
mp-2647 Al2Au
mp-620032 Ti2Se
mp-29888 Er(ClO4)3
mp-10154 MnSbIr
mp-1189984 YMoC2
mp-1065394 MoN
mp-696666 H4NClO2
mp-1194096 Sr2Ni(SeO3)3
mp-1019744 K2Al2Si3O10
mp-1205113 VN3O10
mp-560626 Ba2Ni7F18
mp-6902 KC2S2N(O2F3)2
mp-7765 Ba3SiO5
mp-1078182 Nd2Fe2Se2O3
mp-1189666 U3Cu3Sn4
mp-569431 Tb3P4Pd7
mp-7248 U(Al2Cu)4
mp-255 NaHg
mp-10885 AlCrNi2
mp-27165 Hf8Ni21
mp-548615 Ba2ZnWO6
mp-29703 BaSi7N10
mp-540695 Cs2DyCl5
mp-1199918 V3P2C2(N3O7)2
mp-557130 Zn2TeCl2O3
mp-641487 EuMn4(CuO4)3
mp-1202085 ThCd5
mp-1095584 PRuS
mp-570801 Y3(Ge3Pt2)2
mp-18528 NaV6O11
mp-10891 MnAlPd2
mp-571367 Hf(CoSi)2
mp-555900 Nb2Tl5S4Cl9
mp-672266 CSNOF5
mp-975666 PrBrO
mp-560631 KUSi2O7
mp-21228 SrCuSeF
mp-18664 K4Ta2S11
mp-542096 CrPS4
mp-1191704 NaZrSi2O7
mp-672677 Ti6Co16Si7
mp-1193541 Te7RhCl7
mp-11189 Li2MgSiO4
mp-1080179 Pr(NiBi)2
mp-542573 ThB4
mp-554453 Cr2P2O7
mp-10547 RbAuO
mp-9934 BaMgSi
mp-22622 YbCoB4
mp-605863 AgSbPbS3
mp-24132 KH18RuN6(ClO2)4
mp-1203492 Nd3Ge13Os4
mp-1194852 NaCdP3(H4O5)2
mp-5170 NdCoSi2
mp-1179805 RbCr(SO10)2
mp-19201 CaMnO3
mp-557615 K3Np(H3O4)2
mp-559209 NaCuAsO4
mp-24071 MnH6(SO4)4
mp-11282 Be2W
mp-1080080 LaAlO3
mp-579071 BaEu2Mn2O7
mp-10629 TbS2
mp-1198715 Er3Rh2
mp-17281 Cu2PO4
mp-1196558 K2V4Zn5O20
mp-6586 K2NaAlF6
mp-973834 PdAu3
mp-21208 RhF3
mp-1194730 RbZr2(AsO4)3
mp-667447 TeAs(SeF3)2
mp-504613 Ce3(Si4Ni)2
mp-542041 PH7CN2O5
mp-561186 Sm3BWO9
mp-1103 LuSi2
mp-1197032 Ag7PS6
mp-607124 Dy5(In2Ni)2
mp-934 LiTl
mp-1190570 Mg2ClO3
mp-556192 C4O5F6
mp-1202662 Sc2Si4W3
mp-696329 RbCa(H2N)3
mp-28554 Ca2AsI
mp-30544 Mo5O14
mp-1194472 MnSb2(OF4)2
mp-16623 DyAl7Au3
mp-2714 Pr2Au
mp-607990 Hf2Co3Si4
mp-9900 Ag2GeS3
mp-18505 CsHo3Te5
mp-16663 Ba6Y2Ti4O17
mp-29164 SrBiO3
mp-556026 VOF3
mp-567378 Ba5P9
mp-20387 EuSn3
mp-19491 Ba2Ni(PO4)2
mp-9855 KHfCuS3
mp-22673 MnInCu2
mp-607960 Cd27Pd8
mp-4558 Li4GeO4
mp-1200891 Lu4NiB13
mp-1195589 BaNd(SnS3)2
mp-19299 CrBO3
mp-10785 RbLuSe2
mp-24355 KBe(H2N)3
mp-30218 Ti2P
mp-1077776 ScB2Ir3
mp-20959 Ce2InGe2
mp-1762 ErRh2
mp-1195787 Ti2VHO6
mp-29088 Sr3(GeN)2
mp-1192867 U2SiO10
mp-1077379 NdCdNi4
mp-18271 Na5Ti2Si2PO13
mp-540577 KZr2(PO4)3
mp-14458 Na3Li3Cr2F12
mp-15557 Cs2As3
mp-581595 Pu13Zn58
mp-1189832 Eu5(ZrS4)3
mp-17876 NaMnAsO4
mp-623814 Hf8FeTe6
mp-1078470 TiZnO3
mp-1104512 Ce(Sn2Pd)2
mp-562568 KHoCoSi2O7
mp-1191822 SmCO4
mp-1195138 SrTiCu4P4O17
mp-1202962 Lu3Si13Ir4
mp-1201817 Er3Si11Pt23
mp-1101799 Rb2P
mp-29205 YBO3
mp-14500 Sr(As3Pt2)2
mp-644229 Sr(AlH)2
mp-1018763 Li3DySb2
mp-18785 CrWO4
mp-9427 NaYP2O7
mp-1240 HoS
mp-1080026 Ce(SnPd)2
mp-1180715 Na3AsH16(SO2)4
mp-19015 VCrMoO7
mp-1200192 Tb2B6Ru
mp-775736 CoPH21N5O7
mp-567932 LaMg4Cu
mp-1193908 V2(Co7B2)3
mp-504747 V2Cu3O8
mp-1195213 Bi2(SO4)3
mp-695815 BeP2(HO)4
mp-744654 Mn6VSi5HO19
mp-12872 ErIn5Co
mp-510133 Sc(Fe2P)2
mp-21653 BaNiN
mp-542479 DyMnO3
mp-27698 Y6UO12
mp-1204426 Eu4C2N4F5
mp-11945 SmAl4Ni
mp-17868 NaAsO3
mp-720857 SbH3SO6
mp-730446 AlH10SO9F
mp-1205029 Rb2NdH8N5O19
mp-28371 K2Zn3O4
mp-1078955 NaTl
mp-643392 Ca(HO)2
mp-21169 Ce2NiB10
mp-29774 Ho14Ge23
mp-1079338 Ba(BrO)2
mp-1189054 Sr3(GaAs2)2
mp-3704 Cs2Mn3Se4
mp-652961 La3GaGe5O16
mp-21665 V2CdP2O9
mp-16958 LaNi5P3
mp-20242 RbMnAs
mp-1204344 Ga40CuMo8
mp-561536 NaMgBO3
mp-10185 Mg3ZnC
mp-23091 Ba2BiSbO6
mp-22901 KI
mp-679962 Ti8Se3
mp-571637 K2Cd2Te3
mp-999130 TbNi
mp-622209 Al3Ni
mp-1190760 Ta3Al2C
mp-680173 Bi9Rh2Br3
mp-1204867 Ho11(Ni10C)6
mp-31222 Th6Mn23
mp-952 MoPt2
mp-1069594 LaSi3Ru
mp-601292 RbPrP3HO10
mp-722904 Na5P3H2O11
mp-2759 Ho6Fe23
mp-567997 Sm3(CoGe2)2
mp-1202697 LiBH6N
mp-29821 Gd4B3C4
mp-1197022 CrB2(PbO2)6
mp-555562 LiIO3
mp-15639 HgRhF6
mp-1193200 Zr6Al7Cu16
mp-1104843 ZnCu2SiSe4
mp-10989 KYbSe2
mp-1200839 SiP2H18(C3Cl2)2
mp-20834 CeSnPt
mp-2083 Sn2Ir
mp-1197655 K5U4VS4O33
mp-744637 Ba2V3P6HO22
mp-671510 Sc3Re2Si3
mp-23800 KHSO4
mp-31112 Tb3GaO6
mp-559010 Sb2OsC4(OF3)4
mp-1181702 Cs3H(SeO4)2
mp-3804 Sr(PRu)2
mp-699474 Sc2Cu3H36(NF)12
mp-1070916 AlBW
mp-1025358 Er(Al2Mo)2
mp-12803 BaEr2F8
mp-12644 Ba2LuNbO6
mp-4048 Sr6(RhO3)5
mp-1080485 NdPt
mp-720789 UH12(NO7)2
mp-570470 CeSmI4
mp-1189287 Er4Ge6Os7
mp-679987 NbP2S2Cl5
mp-1078343 UGa5Ru
mp-541695 W(CO)6
mp-29882 CsPdCl3
mp-1019805 KB(S2O7)2
mp-630862 Yb2Pt2Pb
mp-31348 Sc2In
mp-1365 Ti6Ge5
mp-1197006 ZrSO6
mp-1180203 MoO4
mp-1025353 TlAsPt5
mp-30540 V(NiP4)4
mp-8720 Rb2MnTe2
mp-1197233 Pu2TcB6
mp-1198178 Te2PO7
mp-9668 Ba3TiS5
mp-21296 PtPb4
mp-1078033 UGa5Rh
mp-864767 YbZn11
mp-1179144 SeO4
mp-505806 CsC
mp-1078198 Ba2CoAg2(SeO)2
mp-1196193 FeSn4H24C8(Se5N)2
mp-31476 CsHC2
mp-1199396 CuH12C3S3N6Cl
mp-1106369 Ce2Ge5Rh3
mp-6074 KRb2TiF6
mp-3779 CrSiTe3
mp-3144 HoNbO4
mp-17568 Ag3Sn2(GeP2)3
mp-1202563 As2PHBr3F11
mp-18217 K3AlSe3
mp-5916 Yb(SiNi)2
mp-12459 Ag3PS4
mp-1191034 NaCdSbS3
mp-641962 KAuC2(SN)2
mp-4304 SmSnAu
mp-24217 Sc2P3(HO3)3
mp-571336 La4Pb3
mp-13342 ErB4Rh
mp-556438 KNaSmNbO5
mp-1199096 Ca3Al4CoO10
mp-21167 Ni2P
mp-30165 Sr7Re4O19
mp-13118 CeZn3Pd2
mp-1199735 CsY2CuTe4
mp-555972 KC(NO2)3
mp-30453 DyBiPt
mp-1232416 Pr2Mn12Co5
mp-562099 Cr2(Se2O5)3
mp-706525 NaAl3P2(HO3)4
mp-1196490 La4Cd4In2S13
mp-1105724 Ba2ErGaTe5
mp-996 OsO2
mp-638731 LaCO3F
mp-647205 Sc2(Ni7B2)3
mp-559316 CsV(SO4)2
mp-11737 Li4SiO4
mp-14026 Ca2Ta2O7
mp-8894 U2Al3C4
mp-554949 Ba6Ru2Pt(ClO6)2
mp-16860 Mg13Ir3
mp-18244 K6MnS4
mp-19888 YbCuS2
mp-568 TiSb2
mp-12666 Be12Pd
mp-556500 NClOF4
mp-12896 NdAl4Co
mp-608398 NbSNCl6
mp-505528 Nb3P
mp-505158 CsHoS2
mp-1018139 HoNiBi
mp-695929 Cs3B6H12S4Br
mp-560882 SeO2
mp-567143 Lu14(InCo)3
mp-1201708 Na2MoO6
mp-20497 SrIn2Ir
mp-15432 K2Ga2As3
mp-1027 HfRh3
mp-638685 CsEuBr3
mp-1194948 Ba2Cu2Te2P2O13
mp-1193223 Ba(TbS2)2
mp-754019 Na4NpO5
mp-31167 Er5Si3
mp-607169 Eu(GePt)2
mp-556 ZrNi
mp-556778 BaTeF6
mp-559532 NaFe3Si3O10
mp-1191537 Yb7Ni4Sn13
mp-11740 KNdTe2
mp-21288 La2InGe2
mp-550111 SmBi2BrO4
mp-1198243 Mg2Be3P3H13O19
mp-1105747 CoMo4O15
mp-560512 Sm2EuBeO5
mp-556007 Ba2Co2ClF7
mp-554964 Pr7BP2O17
mp-568525 Sr2SnSe5
mp-1204122 La2SiC(NO2)2
mp-19824 Ca(MnGe)2
mp-2317 LaNi5
mp-546846 BaBi4(IO2)2
mp-559584 LiCaNiF6
mp-1194187 Mn2(Co7B2)3
mp-1021505 Ce(P3Os)4
mp-27661 U2Cl5O2
mp-1189 PrAl2
mp-672651 Zr6Ni16Ge7
mp-13444 LiSn
mp-30974 CsWCl6
mp-561009 K2U2WO10
mp-1205001 Os2Xe(O3F5)2
mp-706676 KPH3NO3
mp-6491 Na2ZnP2O7
mp-1095186 K(NpSe3)2
mp-1201530 BaNa6Th(CO4)6
mp-27865 KMgCl3
mp-6787 RbLiB4O7
mp-555921 PH9AuC3ClO3
mp-616585 WO2
mp-709540 CoH4C4(NCl2)2
mp-556206 Rb3Y2(BO3)3
mp-1102986 CeSb2
mp-8752 Na4CdP2
mp-849798 AgH36S8Br2(N3O4)3
mp-13074 LuNiPb
mp-495 LuGa3
mp-1200603 Cs4Te(PO6)3
mp-1198886 UP2H15C5NO13
mp-1190746 Er3AlNi8
mp-1188757 Y3Os
mp-1196790 U2Co(PO11)2
mp-558364 Cu4Te5(ClO3)4
mp-640041 NbZn16
mp-1072852 CdB2
mp-1196009 Mn3Sb5(IO3)3
mp-1196511 Pr8C8Cl5
mp-541483 Rb3Sc(HO)6
mp-554724 CuP4S3I
mp-3046 Yb3Sn13Rh4
mp-18100 Na6Ge2Se7
mp-557992 InTeClO3
mp-558688 Ba2Sc2B4O11
mp-572672 Co(IO3)2
mp-8631 LuAlB4
mp-740735 P2H10N2O7
mp-1195095 KCuSb3F18
mp-18085 Fe4Co3(PO4)6
mp-16136 Sr3TaGa3(SiO7)2
mp-984743 Er2Ge5Rh3
mp-9804 KHo(CO3)2
mp-757796 Al2H10S3O17
mp-569533 HgH10C3I3N
mp-2012 LiHg
mp-569203 Tl3Bi2I9
mp-11169 Ba(PIr)2
mp-1201871 Li7Si3
mp-3034 MgAl2Cu
mp-1199152 RbAsOF5
mp-18703 BaMnP2O7
mp-855 MgBe13
mp-1188228 KNbF6
mp-28425 V3P4O15
mp-1200427 Tm2Re3Si5
mp-622295 NaMo(PO4)2
mp-1191894 CdNO4
mp-669415 Ba3Bi6PbSe13
mp-542996 Ta6Fe16Si7
mp-1020670 SrB4O7
mp-1101971 FePS
mp-14635 Rb2VAgSe4
mp-30895 Ba6Mn5O16
mp-642740 CsLi(H2N)2
mp-12491 CsLaCdTe3
mp-1202112 Gd3Co4Sn13
mp-559713 Fe3(P2O7)2
mp-566287 Ba2Eu2ZnPtO8
mp-637220 Gd(SiPt)2
mp-504909 Ni2SnP
mp-1189385 Nb3B2Ru5
mp-29692 K2TeS3
mp-557387 Sr2TmNbO6
mp-17754 Li2MnF6
mp-541331 Sr2PrGaCu2O7
mp-27765 W3Br8
mp-1197091 Ta4NiTe4
mp-17088 KBaPS4
mp-652101 Zn10Fe(B4Rh9)2
mp-3999 Y(SiPt)2
mp-19973 LaCoGe3
mp-643385 SrHIO
mp-1076964 GdTe2
mp-5181 LuSnPd2
mp-1523 ZrP2
mp-1105532 K2FeOF5
mp-604490 UNiH14O9F4
mp-1204881 CsMnGa2P3(H2O7)2
mp-1189686 Nd3Ir
mp-27499 BaTeS3
mp-28564 Rb4PbBr6
mp-1019605 Cs2Ba3(P2O7)2
mp-20984 Ce3In
mp-1019528 Ba2Mg(BO2)6
mp-623108 Eu4Ir
mp-1196639 KSi2BP(H3C)9
mp-30790 ZrMo3
mp-20146 Zr2Ni2Sn
mp-975726 PrAl4Co
mp-1181029 K2Co(SO5)2
mp-20848 TmIn
mp-15931 NdCrS3
mp-510482 Er(Ni2As)2
mp-31040 NbCl4
mp-571506 TmAlSi
mp-1194519 K4Eu2U(GeO4)4
mp-556626 Eu3BWO9
mp-1103863 Ho3Pt4
mp-28278 Na2GeSe3
mp-1202583 GaAu(I4N)2
mp-1205082 SmH6C2SNO9
mp-558235 CaTaF7
mp-1191539 Tb2Fe17C3
mp-704306 K2U2MoO10
mp-1200778 Ho2B6Os
mp-13191 Sc6ReO12
mp-30363 BaAu2
mp-11457 HfRh
mp-35276 K(FeAs)2
mp-1095303 FeBi4S7
mp-1204993 Mg19Al4Zn15
mp-28867 Ba7Ir6O19
mp-22335 GdB2Ru3
mp-1197166 SbN2Cl3F2
mp-10908 AlRe
mp-11809 TiAl2
mp-28818 RbCr5Se8
mp-5884 TmPO4
mp-20906 HoCoC
mp-680300 Mo3N2Cl11
mp-3770 Li2Ce2Ge3
mp-1200410 Er5P12Ru19
mp-1721 CsC10
mp-1018647 YbNiH3
mp-19492 LiMn(PO3)3
mp-1080777 Pr2Fe2Se2O3
mp-1190391 Zr5InPb3
mp-580215 CeGa6Pd
mp-1105075 Al(Si2O5)2
mp-27848 TiIN
mp-16264 LiCaSb
mp-570554 Tb(PRu)2
mp-582423 Cs3Cu2Br5
mp-1202260 Lu2Ni17
mp-12387 YbAsO4
mp-557590 NaNbO2F
mp-641191 U2Tl2Mo3O16
mp-1199017 TlSb3F18
mp-559733 GdH7C2SO8
mp-1196805 Gd2Fe17
mp-28637 Li4FeN2
mp-707956 KLi7(H2N)8
mp-1188408 Zr5Sn3B
mp-21349 PuGa3
mp-1091363 K2TcF6
mp-1197795 Rb2B10(H5N)5
mp-1078452 LaO3
mp-30317 Sr2AuN
mp-1195467 Li2MgB12(H4O7)4
mp-1103571 Al2Si2O11
mp-31024 Sc5CCl8
mp-17947 BaCu2GeS4
mp-14133 Gd3Al5O12
mp-569740 Yb2(Ni5B3)3
mp-680063 K3La2(NO3)9
mp-1949 TiMn2
mp-2694 LaAl2
mp-1195057 K3Ba3Li2Al4B6O20F
mp-4341 Pr(P3Ru)4
mp-27321 Na3(CuS)4
mp-3332 NaCrSe2
mp-571034 CaCu9Sn4
mp-672680 Zr6Co16Si7
mp-1204376 La(Cd10Ni)2
mp-569704 Tl2Ni(CN)4
mp-18974 HoNiO3
mp-559719 LiPr(SO4)2
mp-556104 La2CrO6
mp-18726 CrNiO4
mp-4756 ZnSnSb2
mp-21215 InPd
mp-672264 WN18
mp-5497 Er(CoGe)2
mp-622105 Ba2DyCu3O7
mp-1194989 Na2Ho2B2TeO10
mp-24108 RbCrH24(SO10)2
mp-1201430 Rb5(PO4)4
mp-5818 Tl4SnS4
mp-1201018 Ag3S4(O3F)4
mp-638150 KPPbS4
mp-31352 Er2(SeO3)3
mp-23578 Co3B7ClO13
mp-11496 LuZn
mp-7374 Ba(CuO)2
mp-567227 K2NiP2O7
mp-706632 H15RhBr3N5
mp-672705 YbS2
mp-11696 As3W2
mp-1190117 Yb2CuTe2(SO7)2
mp-972891 ScBe13
mp-505570 PaH3
mp-8756 KLiSe
mp-8896 Sr2B4Rh5
mp-21425 UNiSn
mp-1205197 Dy3Ga2
mp-18827 AlVO4
mp-558981 SrBe2(BO3)2
mp-554722 Y3GaO6
mp-1105622 Cs3CoCl5
mp-1190589 Tm2Mn12P7
mp-746690 FeP3(H2O3)3
mp-638445 C4SO2
mp-1203914 RbIn(PO4)2
mp-28522 Gd2CBr
mp-31900 TaMn2O3
mp-1200331 MgB2H4C8(N4O)2
mp-12384 NaEr(PS3)2
mp-5556 U(SiRh)2
mp-1191750 Sm3GaFeS7
mp-1069723 U(CuAs)2
mp-559590 PrGeBO5
mp-9846 RbCaSb
mp-630511 Ca2FeClO3
mp-698358 NiH10C4(SN4)2
mp-1018826 NdGeAu
mp-1101824 PrGaPt
mp-21386 Eu(PIr)2
mp-505424 VCdCuO4
mp-1193363 NdWO5
mp-1566 SmFe5
mp-505088 NbTe4I
mp-1078257 Sr(SnHg)2
mp-1195592 Ba3GaAs3
mp-510709 SrAsH3O5
mp-23096 LuSeClO3
mp-24468 H8S(NO2)2
mp-5050 Rb(OsO3)2
mp-1105302 SrP2
mp-654374 Ba2YTlCu2O7
mp-505598 Zr(Ni2P)2
mp-643898 CaP2H2O7
mp-1191215 La3InFeS7
mp-541682 K3AlAs2
mp-637502 Mn2SnC10(BrO5)2
mp-568844 BiSe
mp-1025387 TbO3
mp-557748 SbIrC2(OF3)2
mp-23888 MgTe(H4O3)3
mp-561246 Al2Si2Pb2O9
mp-18971 Mn(PtO2)3
mp-966740 Cs5Tl11Cd2
mp-555844 MnSbS2Cl
mp-16491 SrAl9Co2
mp-1198460 Ba7Ga5AgSe15
mp-1182976 Ag2As2O7
mp-21489 Rb2PbO3
mp-27453 Li7SbO6
mp-746343 NiH44C12N8(ClO5)2
mp-1191538 Ca8In3
mp-23177 HgBr
mp-1190136 SrAl2Au3
mp-1180026 P2N2O5
mp-540759 Al2CoCl8
mp-4091 Ni2Mo3N
mp-8380 K2Si4O9
mp-21525 RbPb
mp-1204035 W15I47
mp-504807 MgP2H20C4(N2O3)4
mp-17864 BaNa(B3O5)3
mp-556145 NaAsO2
mp-567872 Ba2Bi
mp-2661 SrSi
mp-27308 SbBrF8
mp-15239 Nd3Ga5O12
mp-18791 Ba4Mn3O10
mp-23053 PbICl
mp-1079819 LuAlNi
mp-1078314 EuMnBi2
mp-540791 Si4Rh3
mp-11028 K3Hg11
mp-505228 Sr5Nb5O17
mp-28861 CsC8
mp-667353 Rb3Ce2(NO3)9
mp-510250 SrV13O18
mp-1198929 Tb2ReB6
mp-1192164 Er3(SiNi3)2
mp-680280 Ru3C10(NO6)2
mp-1104519 Tm(Ni2As)2
mp-568817 H9C4Se2N
mp-1105940 Ba(InP)2
mp-20196 NbTe4
mp-1079135 Nd2CdGe2
mp-1079781 LiCaAl3
mp-560074 NaYbP2O7
mp-17481 Mg4Ta2O9
mp-1077996 Cr(RhSe2)2
mp-1196347 Nd3Ge13Ru4
mp-570556 Sr(InAu)2
mp-30057 LiCN
mp-567371 Sr3Li4(GeN3)2
mp-12704 TbGaPd
mp-1190334 LaTl2P2S7
mp-3910 Ce(Al10Cr)2
mp-19321 Na6MnO4
mp-1202486 La7Ru3
mp-4450 UPS
mp-782 Te2Pd
mp-29199 BaCuN
mp-1001015 Y2ZnS4
mp-17495 RbTiP2O7
mp-1193942 NaTb(SiO3)2
mp-1198637 V2P2NO11
mp-571044 CeSi2Ir3
mp-1078548 Mg7Ti
mp-4193 Tm9(FeGe)10
mp-23211 PrCl3
mp-553963 YbSeO3F
mp-1198472 Li2V18O39
mp-11302 HoCd3
mp-559809 Rb4Fe2O5
mp-1020658 NaB(SO4)2
mp-572877 Co5Se4(ClO6)2
mp-541464 La4Mn5(Si2O11)2
mp-1071877 UCu4Pd
mp-866615 CsAg2AsS3
mp-1198748 CoH18Br2N6ClO3
mp-1009 SrSi6
mp-698440 SiBHC3NCl2
mp-1071839 UCu4Au
mp-560684 LaMo2O5
mp-980757 Sm5Sb3
mp-1020704 Sr2Ge(S2O7)4
mp-13694 PrCuO2
mp-1179120 Tl2Te(PO7)2
mp-4393 Cs4U5O17
mp-1199447 HoAu6
mp-1205160 Rb9Fe7(PO4)10
mp-24055 KCoH6(N3O4)2
mp-567666 Ba3BiN
mp-1079478 PrAgSb2
mp-628768 In4SnSe4
mp-1200852 NaTi2(AsO4)3
mp-16403 SnHgP14
mp-1078064 Ca(CdAu2)2
mp-637182 Gd3Al7Ag2
mp-30479 Ca3Pb
